Date,County,State,Vehicle Primary Use,Battery Electric Vehicles (BEVs),Plug-In Hybrid Electric Vehicles (PHEVs),Electric Vehicle (EV) Total,Non-Electric Vehicle Total,Total Vehicles,Percent Electric Vehicles
December 31 2022,Newport News,VA,Passenger,1.00,0.00,1.00,107.00,108.00,0.93
December 31 2019,Shasta,CA,Passenger,1.00,0.00,1.00,40.00,41.00,2.44
August 31 2022,Stevens,WA,Truck,1.00,0.00,1.00,18892.00,18893.00,0.01
November 30 2019,Kittitas,WA,Truck,0.00,0.00,0.00,14621.00,14621.00,0.00
January 31 2019,Thurston,WA,Truck,0.00,0.00,0.00,54919.00,54919.00,0.00
August 31 2023,Skagit,WA,Passenger,1188.00,435.00,1623.00,88578.00,90201.00,1.80
August 31 2020,Chelan,WA,Passenger,248.00,80.00,328.00,54170.00,54498.00,0.60
July 31 2021,Contra Costa,CA,Passenger,2.00,3.00,5.00,259.00,264.00,1.89
August 31 2019,Bucks,PA,Passenger,1.00,0.00,1.00,25.00,26.00,3.85
February 28 2022,Wilson,TX,Passenger,0.00,1.00,1.00,3.00,4.00,25.00
December 31 2022,Snohomish,WA,Truck,91.00,0.00,91.00,122478.00,122569.00,0.07
April 30 2021,Lincoln,WA,Truck,0.00,0.00,0.00,4750.00,4750.00,0.00
March 31 2019,Asotin,WA,Passenger,12.00,9.00,21.00,12657.00,12678.00,0.17
January 31 2023,Columbia,WA,Truck,0.00,0.00,0.00,1574.00,1574.00,0.00
June 30 2019,Alameda,CA,Passenger,3.00,2.00,5.00,315.00,320.00,1.56
June 30 2021,Travis,TX,Passenger,3.00,3.00,6.00,171.00,177.00,3.39
September 30 2017,Palm Beach,FL,Passenger,0.00,2.00,2.00,95.00,97.00,2.06
January 31 2024,Houston,GA,Passenger,1.00,0.00,1.00,26.00,27.00,3.70
September 30 2019,Klamath,OR,Passenger,1.00,0.00,1.00,41.00,42.00,2.38
December 31 2019,Queens,NY,Passenger,1.00,0.00,1.00,53.00,54.00,1.85
January 31 2022,Yellowstone,MT,Passenger,0.00,1.00,1.00,31.00,32.00,3.12
April 30 2019,Mason,WA,Passenger,117.00,116.00,233.00,46852.00,47085.00,0.49
February 28 2022,Asotin,WA,Passenger,22.00,18.00,40.00,12631.00,12671.00,0.32
January 31 2022,Riverside,CA,Passenger,5.00,1.00,6.00,512.00,518.00,1.16
December 31 2023,Jefferson,WA,Truck,18.00,0.00,18.00,9153.00,9171.00,0.20
February 29 2024,Asotin,WA,Truck,2.00,0.00,2.00,6389.00,6391.00,0.03
July 31 2021,New Haven,CT,Passenger,0.00,2.00,2.00,34.00,36.00,5.56
September 30 2019,Tulsa,OK,Passenger,1.00,1.00,2.00,53.00,55.00,3.64
July 31 2019,Kitsap,WA,Passenger,1092.00,625.00,1717.00,181201.00,182918.00,0.94
April 30 2022,Pacific,WA,Passenger,60.00,68.00,128.00,15926.00,16054.00,0.80
December 31 2022,Chelan,WA,Truck,13.00,0.00,13.00,23081.00,23094.00,0.06
May 31 2019,Douglas,WA,Truck,0.00,0.00,0.00,12180.00,12180.00,0.00
August 31 2023,Chesapeake,VA,Passenger,2.00,2.00,4.00,278.00,282.00,1.42
March 31 2021,Broward,FL,Passenger,1.00,0.00,1.00,115.00,116.00,0.86
October 31 2022,Benton,WA,Truck,7.00,0.00,7.00,43322.00,43329.00,0.02
July 31 2019,Arlington,VA,Passenger,0.00,2.00,2.00,160.00,162.00,1.23
January 31 2018,San Mateo,CA,Passenger,0.00,1.00,1.00,144.00,145.00,0.69
April 30 2023,Santa Clara,CA,Passenger,10.00,4.00,14.00,191.00,205.00,6.83
March 31 2020,Pend Oreille,WA,Truck,0.00,0.00,0.00,5755.00,5755.00,0.00
September 30 2020,Lincoln,WA,Truck,0.00,0.00,0.00,4638.00,4638.00,0.00
August 31 2018,Asotin,WA,Passenger,11.00,8.00,19.00,12659.00,12678.00,0.15
September 30 2020,Hillsborough,FL,Passenger,0.00,1.00,1.00,176.00,177.00,0.56
December 31 2021,Tarrant,TX,Passenger,2.00,0.00,2.00,144.00,146.00,1.37
January 31 2023,,,Passenger,4.00,0.00,4.00,284.00,288.00,1.39
February 28 2023,Ventura,CA,Passenger,3.00,2.00,5.00,222.00,227.00,2.20
December 31 2018,Hennepin,MN,Passenger,2.00,0.00,2.00,103.00,105.00,1.90
August 31 2020,New London,CT,Passenger,1.00,1.00,2.00,236.00,238.00,0.84
November 30 2019,Clark,NV,Passenger,5.00,2.00,7.00,704.00,711.00,0.98
April 30 2017,Chelan,WA,Truck,0.00,0.00,0.00,21207.00,21207.00,0.00
January 31 2017,Northampton,PA,Passenger,2.00,0.00,2.00,259.00,261.00,0.77
January 31 2020,Alexandria,VA,Passenger,1.00,0.00,1.00,143.00,144.00,0.69
December 31 2021,Sedgwick,KS,Passenger,1.00,1.00,2.00,85.00,87.00,2.30
April 30 2023,Lee,AL,Passenger,1.00,0.00,1.00,14.00,15.00,6.67
December 31 2020,Solano,CA,Passenger,1.00,0.00,1.00,204.00,205.00,0.49
April 30 2017,Norfolk,VA,Passenger,1.00,1.00,2.00,302.00,304.00,0.66
February 28 2017,Maricopa,AZ,Passenger,3.00,1.00,4.00,1890.00,1894.00,0.21
February 29 2020,Nueces,TX,Passenger,1.00,0.00,1.00,81.00,82.00,1.22
June 30 2021,Adams,WA,Passenger,16.00,11.00,27.00,13028.00,13055.00,0.21
November 30 2018,Skagit,WA,Truck,1.00,0.00,1.00,32338.00,32339.00,0.00
December 31 2017,Queens,NY,Passenger,1.00,0.00,1.00,61.00,62.00,1.61
May 31 2021,RÃ­o Grande,PR,Passenger,1.00,0.00,1.00,1.00,2.00,50.00
April 30 2020,King,WA,Truck,5.00,1.00,6.00,181489.00,181495.00,0.00
October 31 2019,Pend Oreille,WA,Passenger,7.00,6.00,13.00,9491.00,9504.00,0.14
December 31 2017,Maui,HI,Passenger,1.00,0.00,1.00,68.00,69.00,1.45
February 28 2022,Allen,IN,Passenger,1.00,0.00,1.00,19.00,20.00,5.00
October 31 2021,Houston,GA,Passenger,1.00,0.00,1.00,44.00,45.00,2.22
September 30 2022,Snohomish,WA,Passenger,9062.00,2621.00,11683.00,530762.00,542445.00,2.15
June 30 2017,Lincoln,WA,Truck,0.00,0.00,0.00,4429.00,4429.00,0.00
September 30 2020,Denver,CO,Passenger,1.00,0.00,1.00,119.00,120.00,0.83
October 31 2020,Ramsey,MN,Passenger,1.00,0.00,1.00,36.00,37.00,2.70
March 31 2018,Multnomah,OR,Passenger,3.00,4.00,7.00,821.00,828.00,0.85
February 29 2020,Tulsa,OK,Passenger,1.00,1.00,2.00,52.00,54.00,3.70
October 31 2022,Hillsborough,FL,Passenger,1.00,2.00,3.00,121.00,124.00,2.42
February 28 2017,Monroe,NY,Passenger,1.00,0.00,1.00,29.00,30.00,3.33
January 31 2020,Mercer,NJ,Passenger,0.00,1.00,1.00,19.00,20.00,5.00
October 31 2017,Yakima,WA,Passenger,57.00,72.00,129.00,160996.00,161125.00,0.08
April 30 2019,Riverside,CA,Passenger,2.00,2.00,4.00,664.00,668.00,0.60
August 31 2019,Stevens,WA,Truck,0.00,0.00,0.00,18712.00,18712.00,0.00
July 31 2018,Pend Oreille,WA,Passenger,5.00,5.00,10.00,9580.00,9590.00,0.10
March 31 2023,Leavenworth,KS,Passenger,0.00,1.00,1.00,90.00,91.00,1.10
January 31 2018,Moore,NC,Passenger,0.00,1.00,1.00,198.00,199.00,0.50
March 31 2017,Lee,AL,Passenger,1.00,0.00,1.00,35.00,36.00,2.78
September 30 2018,Clark,WA,Truck,0.00,0.00,0.00,79357.00,79357.00,0.00
May 31 2023,Skagit,WA,Passenger,1080.00,404.00,1484.00,89011.00,90495.00,1.64
September 30 2021,Norfolk,VA,Passenger,3.00,3.00,6.00,312.00,318.00,1.89
June 30 2020,Dakota,MN,Passenger,0.00,1.00,1.00,33.00,34.00,2.94
December 31 2017,DeKalb,IN,Passenger,1.00,0.00,1.00,1.00,2.00,50.00
May 31 2021,Grays Harbor,WA,Truck,0.00,0.00,0.00,21426.00,21426.00,0.00
January 31 2019,Moore,NC,Passenger,0.00,1.00,1.00,188.00,189.00,0.53
May 31 2020,Charleston,SC,Passenger,1.00,0.00,1.00,111.00,112.00,0.89
August 31 2023,Onslow,NC,Passenger,0.00,1.00,1.00,135.00,136.00,0.74
August 31 2020,District of Columbia,DC,Passenger,1.00,1.00,2.00,201.00,203.00,0.99
January 31 2023,Montgomery,TN,Passenger,1.00,0.00,1.00,181.00,182.00,0.55
December 31 2020,El Dorado,CA,Passenger,1.00,0.00,1.00,37.00,38.00,2.63
April 30 2017,Charles,MD,Passenger,0.00,1.00,1.00,91.00,92.00,1.09
November 30 2020,Nassau,FL,Passenger,1.00,0.00,1.00,36.00,37.00,2.70
August 31 2022,Autauga,AL,Passenger,1.00,0.00,1.00,13.00,14.00,7.14
February 28 2023,Island,WA,Passenger,975.00,412.00,1387.00,61279.00,62666.00,2.21
March 31 2020,Goochland,VA,Passenger,2.00,1.00,3.00,269.00,272.00,1.10
October 31 2021,Douglas,CO,Passenger,0.00,1.00,1.00,84.00,85.00,1.18
January 31 2023,Sedgwick,KS,Passenger,1.00,1.00,2.00,67.00,69.00,2.90
April 30 2019,Montgomery,AL,Passenger,0.00,1.00,1.00,44.00,45.00,2.22
January 31 2018,King,WA,Truck,8.00,1.00,9.00,184770.00,184779.00,0.00
June 30 2023,Wichita,TX,Passenger,2.00,0.00,2.00,33.00,35.00,5.71
August 31 2021,Goochland,VA,Passenger,4.00,2.00,6.00,224.00,230.00,2.61
November 30 2020,Nueces,TX,Passenger,1.00,0.00,1.00,83.00,84.00,1.19
January 31 2020,Shasta,CA,Passenger,1.00,0.00,1.00,38.00,39.00,2.56
August 31 2018,Skagit,WA,Passenger,220.00,169.00,389.00,90829.00,91218.00,0.43
February 28 2019,Walla Walla,WA,Passenger,43.00,54.00,97.00,36064.00,36161.00,0.27
September 30 2023,Walla Walla,WA,Truck,7.00,0.00,7.00,13648.00,13655.00,0.05
May 31 2020,DeKalb,GA,Passenger,1.00,0.00,1.00,83.00,84.00,1.19
June 30 2023,Hamilton,OH,Truck,1.00,0.00,1.00,3.00,4.00,25.00
June 30 2022,Owyhee,ID,Passenger,1.00,0.00,1.00,2.00,3.00,33.33
April 30 2018,Carroll,NH,Passenger,0.00,1.00,1.00,1.00,2.00,50.00
September 30 2017,San Diego,CA,Passenger,6.00,1.00,7.00,2643.00,2650.00,0.26
May 31 2020,Anne Arundel,MD,Passenger,0.00,1.00,1.00,409.00,410.00,0.24
February 28 2018,Grant,WA,Truck,0.00,0.00,0.00,25679.00,25679.00,0.00
June 30 2017,Marion,OR,Passenger,1.00,0.00,1.00,170.00,171.00,0.58
December 31 2018,Marion,OR,Passenger,1.00,0.00,1.00,122.00,123.00,0.81
May 31 2018,DeKalb,IN,Passenger,1.00,0.00,1.00,1.00,2.00,50.00
December 31 2018,Garfield,WA,Passenger,1.00,1.00,2.00,1328.00,1330.00,0.15
June 30 2019,San Joaquin,CA,Passenger,1.00,0.00,1.00,129.00,130.00,0.77
May 31 2019,Franklin,WA,Truck,0.00,0.00,0.00,19246.00,19246.00,0.00
July 31 2019,Adams,WA,Passenger,5.00,6.00,11.00,12830.00,12841.00,0.09
March 31 2019,Whitman,WA,Truck,0.00,0.00,0.00,8505.00,8505.00,0.00
December 31 2018,Camden,NJ,Passenger,0.00,1.00,1.00,28.00,29.00,3.45
January 31 2021,Saginaw,MI,Passenger,2.00,0.00,2.00,11.00,13.00,15.38
July 31 2018,Essex,NJ,Passenger,1.00,0.00,1.00,13.00,14.00,7.14
October 31 2022,Los Angeles,CA,Passenger,5.00,6.00,11.00,771.00,782.00,1.41
September 30 2019,Ada,ID,Passenger,0.00,2.00,2.00,315.00,317.00,0.63
May 31 2022,Salt Lake,UT,Passenger,1.00,1.00,2.00,145.00,147.00,1.36
January 31 2017,Essex,NJ,Passenger,1.00,0.00,1.00,18.00,19.00,5.26
February 28 2023,Sarasota,FL,Passenger,1.00,0.00,1.00,26.00,27.00,3.70
May 31 2019,Vigo,IN,Passenger,1.00,0.00,1.00,6.00,7.00,14.29
February 28 2023,San Mateo,CA,Passenger,1.00,0.00,1.00,72.00,73.00,1.37
May 31 2019,Norfolk,VA,Passenger,2.00,2.00,4.00,349.00,353.00,1.13
October 31 2018,Clark,NV,Passenger,3.00,2.00,5.00,738.00,743.00,0.67
March 31 2020,Richland,SC,Passenger,0.00,1.00,1.00,156.00,157.00,0.64
October 31 2017,St. Clair,IL,Passenger,0.00,1.00,1.00,163.00,164.00,0.61
April 30 2021,Garfield,WA,Truck,0.00,0.00,0.00,1005.00,1005.00,0.00
December 31 2023,Columbia,WA,Passenger,12.00,0.00,12.00,2391.00,2403.00,0.50
September 30 2021,Grays Harbor,WA,Truck,0.00,0.00,0.00,21396.00,21396.00,0.00
February 29 2024,Richland,SC,Passenger,0.00,1.00,1.00,77.00,78.00,1.28
June 30 2020,Kootenai,ID,Passenger,1.00,0.00,1.00,219.00,220.00,0.45
March 31 2020,Montgomery,AL,Passenger,0.00,1.00,1.00,37.00,38.00,2.63
September 30 2018,San Juan,PR,Passenger,0.00,1.00,1.00,4.00,5.00,20.00
September 30 2019,Oldham,KY,Passenger,0.00,1.00,1.00,5.00,6.00,16.67
April 30 2018,Clackamas,OR,Passenger,0.00,1.00,1.00,225.00,226.00,0.44
August 31 2021,El Paso,CO,Passenger,3.00,0.00,3.00,693.00,696.00,0.43
September 30 2021,Cook,IL,Passenger,2.00,0.00,2.00,219.00,221.00,0.90
April 30 2023,Boulder,CO,Passenger,2.00,0.00,2.00,36.00,38.00,5.26
April 30 2018,Queens,NY,Passenger,1.00,0.00,1.00,62.00,63.00,1.59
August 31 2017,King,WA,Truck,7.00,1.00,8.00,186744.00,186752.00,0.00
September 30 2021,Alameda,CA,Passenger,5.00,0.00,5.00,238.00,243.00,2.06
November 30 2017,Twin Falls,ID,Passenger,0.00,1.00,1.00,25.00,26.00,3.85
February 28 2021,Carroll,MD,Passenger,0.00,1.00,1.00,19.00,20.00,5.00
November 30 2019,Grant,WA,Passenger,53.00,65.00,118.00,65487.00,65605.00,0.18
February 28 2019,Kern,CA,Passenger,0.00,1.00,1.00,235.00,236.00,0.42
April 30 2023,Clark,NV,Passenger,9.00,2.00,11.00,428.00,439.00,2.51
November 30 2019,Solano,CA,Passenger,1.00,0.00,1.00,205.00,206.00,0.49
December 31 2019,Broward,FL,Passenger,2.00,1.00,3.00,129.00,132.00,2.27
April 30 2019,Klamath,OR,Passenger,1.00,0.00,1.00,40.00,41.00,2.44
November 30 2019,Island,WA,Truck,1.00,0.00,1.00,21308.00,21309.00,0.00
February 28 2019,Lake,CA,Passenger,0.00,1.00,1.00,11.00,12.00,8.33
February 28 2021,Boone,MO,Passenger,0.00,1.00,1.00,12.00,13.00,7.69
May 31 2020,Carroll,NH,Passenger,0.00,1.00,1.00,4.00,5.00,20.00
August 31 2018,Grays Harbor,WA,Passenger,54.00,65.00,119.00,46986.00,47105.00,0.25
August 31 2018,St. Clair,IL,Passenger,0.00,1.00,1.00,161.00,162.00,0.62
July 31 2018,St. Lucie,FL,Passenger,1.00,0.00,1.00,29.00,30.00,3.33
December 31 2021,Fort Bend,TX,Passenger,1.00,0.00,1.00,32.00,33.00,3.03
July 31 2018,Cook,IL,Passenger,1.00,0.00,1.00,259.00,260.00,0.38
May 31 2017,Collin,TX,Passenger,0.00,1.00,1.00,146.00,147.00,0.68
September 30 2021,Pima,AZ,Passenger,1.00,1.00,2.00,278.00,280.00,0.71
June 30 2023,New Haven,CT,Passenger,0.00,2.00,2.00,26.00,28.00,7.14
July 31 2018,Santa Fe,NM,Passenger,0.00,1.00,1.00,44.00,45.00,2.22
January 31 2022,Wichita,TX,Passenger,1.00,0.00,1.00,44.00,45.00,2.22
August 31 2023,Houston,GA,Passenger,1.00,0.00,1.00,29.00,30.00,3.33
September 30 2023,Hennepin,MN,Passenger,1.00,0.00,1.00,34.00,35.00,2.86
July 31 2023,Charleston,SC,Passenger,1.00,2.00,3.00,52.00,55.00,5.45
October 31 2021,Suffolk,MA,Passenger,0.00,2.00,2.00,28.00,30.00,6.67
November 30 2020,Solano,CA,Passenger,1.00,0.00,1.00,204.00,205.00,0.49
October 31 2017,Pend Oreille,WA,Truck,0.00,0.00,0.00,5562.00,5562.00,0.00
February 28 2022,Anchorage,AK,Passenger,2.00,0.00,2.00,137.00,139.00,1.44
May 31 2020,Columbia,WA,Truck,0.00,0.00,0.00,1522.00,1522.00,0.00
May 31 2020,Montgomery,PA,Passenger,1.00,0.00,1.00,32.00,33.00,3.03
September 30 2018,Benton,WA,Truck,0.00,0.00,0.00,41345.00,41345.00,0.00
November 30 2017,Travis,TX,Passenger,1.00,1.00,2.00,190.00,192.00,1.04
February 28 2021,Fulton,GA,Passenger,0.00,2.00,2.00,87.00,89.00,2.25
May 31 2018,Frederick,MD,Passenger,0.00,1.00,1.00,86.00,87.00,1.15
April 30 2019,Stevens,WA,Passenger,19.00,27.00,46.00,31622.00,31668.00,0.15
March 31 2019,Clallam,WA,Passenger,154.00,129.00,283.00,50319.00,50602.00,0.56
December 31 2023,Howard,MD,Passenger,0.00,2.00,2.00,51.00,53.00,3.77
September 30 2019,Santa Cruz,CA,Passenger,1.00,0.00,1.00,38.00,39.00,2.56
December 31 2018,Lee,AL,Passenger,1.00,0.00,1.00,36.00,37.00,2.70
August 31 2020,Mason,WA,Passenger,162.00,131.00,293.00,47397.00,47690.00,0.61
August 31 2019,Skamania,WA,Passenger,25.00,18.00,43.00,8750.00,8793.00,0.49
July 31 2018,Pinal,AZ,Passenger,2.00,0.00,2.00,208.00,210.00,0.95
June 30 2022,Leavenworth,KS,Passenger,0.00,1.00,1.00,103.00,104.00,0.96
October 31 2020,Clallam,WA,Truck,1.00,0.00,1.00,21761.00,21762.00,0.00
June 30 2023,Madison,IL,Passenger,2.00,0.00,2.00,16.00,18.00,11.11
July 31 2020,Boone,MO,Passenger,0.00,1.00,1.00,11.00,12.00,8.33
August 31 2017,Bergen,NJ,Passenger,0.00,2.00,2.00,31.00,33.00,6.06
December 31 2021,Montgomery,TX,Passenger,1.00,1.00,2.00,43.00,45.00,4.44
January 31 2024,San Bernardino,CA,Passenger,2.00,1.00,3.00,234.00,237.00,1.27
November 30 2019,Shelby,TN,Passenger,0.00,1.00,1.00,100.00,101.00,0.99
February 28 2017,Muscogee,GA,Passenger,0.00,1.00,1.00,257.00,258.00,0.39
August 31 2023,Berkeley,SC,Passenger,0.00,1.00,1.00,92.00,93.00,1.08
May 31 2021,Kittitas,WA,Passenger,155.00,62.00,217.00,29974.00,30191.00,0.72
January 31 2020,Klamath,OR,Passenger,1.00,0.00,1.00,38.00,39.00,2.56
January 31 2022,Okanogan,WA,Truck,0.00,0.00,0.00,16680.00,16680.00,0.00
April 30 2018,Bexar,TX,Passenger,2.00,2.00,4.00,783.00,787.00,0.51
October 31 2020,Williams,ND,Passenger,0.00,1.00,1.00,11.00,12.00,8.33
January 31 2020,Asotin,WA,Passenger,17.00,11.00,28.00,12721.00,12749.00,0.22
April 30 2018,Prince George's,MD,Passenger,1.00,1.00,2.00,189.00,191.00,1.05
April 30 2019,St. Mary's,MD,Passenger,1.00,0.00,1.00,208.00,209.00,0.48
August 31 2018,Asotin,WA,Truck,0.00,0.00,0.00,6648.00,6648.00,0.00
October 31 2023,Jefferson,NY,Passenger,2.00,1.00,3.00,176.00,179.00,1.68
January 31 2020,Garfield,WA,Truck,0.00,0.00,0.00,967.00,967.00,0.00
June 30 2021,Columbia,OR,Passenger,1.00,0.00,1.00,22.00,23.00,4.35
February 28 2023,Champaign,IL,Passenger,1.00,0.00,1.00,13.00,14.00,7.14
June 30 2022,Charles,MD,Passenger,1.00,1.00,2.00,59.00,61.00,3.28
July 31 2018,Collier,FL,Passenger,1.00,0.00,1.00,22.00,23.00,4.35
April 30 2021,Calvert,MD,Passenger,0.00,2.00,2.00,88.00,90.00,2.22
July 31 2023,Skagit,WA,Truck,23.00,0.00,23.00,31835.00,31858.00,0.07
March 31 2022,Okanogan,WA,Truck,0.00,0.00,0.00,16682.00,16682.00,0.00
July 31 2023,Multnomah,OR,Passenger,1.00,2.00,3.00,427.00,430.00,0.70
August 31 2020,Jefferson,CO,Passenger,0.00,1.00,1.00,56.00,57.00,1.75
May 31 2017,Bexar,TX,Passenger,1.00,0.00,1.00,979.00,980.00,0.10
July 31 2019,San Joaquin,CA,Passenger,1.00,0.00,1.00,130.00,131.00,0.76
February 28 2019,Maui,HI,Passenger,2.00,0.00,2.00,51.00,53.00,3.77
November 30 2020,King,WA,Passenger,26593.00,8081.00,34674.00,1370571.00,1405245.00,2.47
April 30 2021,Washington,OR,Passenger,1.00,0.00,1.00,408.00,409.00,0.24
October 31 2017,Duval,FL,Passenger,1.00,1.00,2.00,366.00,368.00,0.54
July 31 2021,Burlington,NJ,Passenger,0.00,1.00,1.00,128.00,129.00,0.78
May 31 2023,Oldham,KY,Passenger,0.00,1.00,1.00,3.00,4.00,25.00
July 31 2022,Galveston,TX,Passenger,0.00,1.00,1.00,18.00,19.00,5.26
September 30 2019,Jefferson,WA,Passenger,207.00,126.00,333.00,25121.00,25454.00,1.31
January 31 2023,Wahkiakum,WA,Passenger,25.00,15.00,40.00,3047.00,3087.00,1.30
May 31 2023,Lane,OR,Passenger,0.00,2.00,2.00,78.00,80.00,2.50
September 30 2019,Lee,FL,Passenger,1.00,0.00,1.00,50.00,51.00,1.96
July 31 2017,Marin,CA,Passenger,1.00,0.00,1.00,57.00,58.00,1.72
May 31 2017,Garfield,WA,Truck,0.00,0.00,0.00,931.00,931.00,0.00
August 31 2021,Whatcom,WA,Passenger,1520.00,628.00,2148.00,150406.00,152554.00,1.41
November 30 2019,Norfolk,VA,Passenger,1.00,2.00,3.00,347.00,350.00,0.86
March 31 2017,Utah,UT,Passenger,0.00,1.00,1.00,174.00,175.00,0.57
April 30 2020,District of Columbia,DC,Passenger,1.00,1.00,2.00,201.00,203.00,0.99
October 31 2023,Calvert,MD,Passenger,1.00,1.00,2.00,73.00,75.00,2.67
January 31 2021,Lewis,WA,Truck,0.00,0.00,0.00,26714.00,26714.00,0.00
November 30 2017,Columbia,WA,Passenger,2.00,1.00,3.00,2392.00,2395.00,0.13
February 28 2021,Orange,CA,Passenger,4.00,3.00,7.00,464.00,471.00,1.49
June 30 2023,Contra Costa,CA,Passenger,1.00,3.00,4.00,187.00,191.00,2.09
August 31 2023,St. Mary's,MD,Passenger,1.00,0.00,1.00,168.00,169.00,0.59
August 31 2023,Shasta,CA,Passenger,1.00,0.00,1.00,21.00,22.00,4.55
January 31 2024,Grays Harbor,WA,Truck,16.00,0.00,16.00,20404.00,20420.00,0.08
March 31 2020,Norfolk,VA,Passenger,2.00,2.00,4.00,348.00,352.00,1.14
February 29 2020,Lake,FL,Passenger,1.00,0.00,1.00,24.00,25.00,4.00
October 31 2019,Hillsborough,FL,Passenger,0.00,1.00,1.00,194.00,195.00,0.51
December 31 2021,Hennepin,MN,Passenger,3.00,0.00,3.00,68.00,71.00,4.23
January 31 2019,Camden,NJ,Passenger,0.00,1.00,1.00,27.00,28.00,3.57
June 30 2020,Stevens,WA,Truck,0.00,0.00,0.00,18642.00,18642.00,0.00
November 30 2018,Grays Harbor,WA,Passenger,61.00,68.00,129.00,47369.00,47498.00,0.27
February 28 2018,Clay,FL,Passenger,0.00,1.00,1.00,102.00,103.00,0.97
September 30 2017,Pacific,WA,Truck,0.00,0.00,0.00,7513.00,7513.00,0.00
August 31 2020,Boulder,CO,Passenger,1.00,1.00,2.00,43.00,45.00,4.44
August 31 2018,San Juan,WA,Truck,0.00,0.00,0.00,5752.00,5752.00,0.00
January 31 2023,Pulaski,MO,Passenger,2.00,0.00,2.00,97.00,99.00,2.02
April 30 2023,Kauai,HI,Passenger,1.00,1.00,2.00,15.00,17.00,11.76
June 30 2020,Owyhee,ID,Passenger,1.00,0.00,1.00,3.00,4.00,25.00
October 31 2018,Cowlitz,WA,Truck,0.00,0.00,0.00,28665.00,28665.00,0.00
March 31 2020,Lincoln,WA,Truck,0.00,0.00,0.00,4657.00,4657.00,0.00
September 30 2022,Klickitat,WA,Passenger,109.00,53.00,162.00,15118.00,15280.00,1.06
July 31 2022,Charles,MD,Passenger,1.00,1.00,2.00,59.00,61.00,3.28
December 31 2018,Benton,WA,Passenger,226.00,235.00,461.00,132912.00,133373.00,0.35
May 31 2019,St. Clair,IL,Passenger,0.00,1.00,1.00,162.00,163.00,0.61
May 31 2019,Whatcom,WA,Truck,2.00,0.00,2.00,42820.00,42822.00,0.00
August 31 2022,Pacific,WA,Truck,0.00,0.00,0.00,7853.00,7853.00,0.00
November 30 2017,Howard,MD,Passenger,0.00,2.00,2.00,93.00,95.00,2.11
May 31 2017,Volusia,FL,Passenger,0.00,1.00,1.00,48.00,49.00,2.04
July 31 2023,Jackson,OK,Passenger,0.00,1.00,1.00,32.00,33.00,3.03
November 30 2020,Penobscot,ME,Passenger,0.00,1.00,1.00,11.00,12.00,8.33
December 31 2021,Walla Walla,WA,Truck,0.00,0.00,0.00,14088.00,14088.00,0.00
August 31 2017,Okanogan,WA,Passenger,4.00,18.00,22.00,25665.00,25687.00,0.09
August 31 2023,Skamania,WA,Passenger,113.00,56.00,169.00,8057.00,8226.00,2.05
December 31 2022,James City,VA,Passenger,1.00,0.00,1.00,39.00,40.00,2.50
February 28 2022,Okaloosa,FL,Passenger,0.00,1.00,1.00,111.00,112.00,0.89
August 31 2018,Nueces,TX,Passenger,1.00,1.00,2.00,87.00,89.00,2.25
October 31 2023,Washoe,NV,Passenger,1.00,0.00,1.00,47.00,48.00,2.08
March 31 2022,Island,WA,Passenger,757.00,359.00,1116.00,62224.00,63340.00,1.76
May 31 2020,Maricopa,AZ,Passenger,5.00,9.00,14.00,1516.00,1530.00,0.92
September 30 2017,Franklin,OH,Passenger,0.00,1.00,1.00,111.00,112.00,0.89
April 30 2022,Stevens,WA,Truck,0.00,0.00,0.00,18976.00,18976.00,0.00
December 31 2021,Lewis,WA,Truck,0.00,0.00,0.00,26668.00,26668.00,0.00
October 31 2021,Chesapeake,VA,Passenger,1.00,2.00,3.00,391.00,394.00,0.76
July 31 2018,El Paso,TX,Passenger,1.00,0.00,1.00,512.00,513.00,0.19
May 31 2019,San Juan,WA,Truck,0.00,0.00,0.00,5847.00,5847.00,0.00
December 31 2021,Henrico,VA,Passenger,0.00,1.00,1.00,14.00,15.00,6.67
April 30 2023,Lincoln,WA,Truck,0.00,0.00,0.00,4838.00,4838.00,0.00
August 31 2018,Queens,NY,Passenger,1.00,0.00,1.00,62.00,63.00,1.59
May 31 2022,Suffolk,MA,Passenger,0.00,1.00,1.00,23.00,24.00,4.17
February 29 2024,Stevens,WA,Passenger,144.00,69.00,213.00,28547.00,28760.00,0.74
February 29 2024,El Paso,CO,Passenger,4.00,1.00,5.00,410.00,415.00,1.20
September 30 2017,Charles,MD,Passenger,0.00,1.00,1.00,85.00,86.00,1.16
December 31 2017,Spokane,WA,Truck,1.00,0.00,1.00,91568.00,91569.00,0.00
August 31 2019,Virginia Beach,VA,Passenger,1.00,0.00,1.00,697.00,698.00,0.14
March 31 2021,Pima,AZ,Passenger,2.00,1.00,3.00,322.00,325.00,0.92
November 30 2023,Newport,RI,Passenger,0.00,1.00,1.00,50.00,51.00,1.96
April 30 2017,Hardin,KY,Passenger,0.00,1.00,1.00,118.00,119.00,0.84
July 31 2021,Owyhee,ID,Passenger,1.00,0.00,1.00,2.00,3.00,33.33
September 30 2021,Spokane,WA,Truck,0.00,0.00,0.00,102518.00,102518.00,0.00
September 30 2019,Benton,WA,Truck,0.00,0.00,0.00,42232.00,42232.00,0.00
